dataset,id,fp_sol,Address,SolidityVersion,property,SWC,DASP
eThor,0x93eeabbe86d19bda39ea2d1049baf2c0878ded23,feaa8e721d32ac82efbd38273bf55785,0x93eeabbe86d19bda39ea2d1049baf2c0878ded23,0.4.9,[],[],[]
eThor,0x940e7d8fb34921c3c5bbb8b9792b1a0e4688fe9b,15f0f5d0a9c293644706e36c2e3e79cb,0x940e7d8fb34921c3c5bbb8b9792b1a0e4688fe9b,0.4.4,[],[],[]
eThor,0x9473bc8bb575ffc15cb2179cd9398bdf5730bf55,ddc115d4b7c2a77bbde96cb31c5a27c1,0x9473bc8bb575ffc15cb2179cd9398bdf5730bf55,0.4.7,[],[],[]
eThor,0x949bed886c739f1a3273629b3320db0c5024c719,caece3633abbe2b86f4202e608c3be36,0x949bed886c739f1a3273629b3320db0c5024c719,0.4.6,['reentrancy'],[107],[1]
eThor,0x952c9a569725d4cb710c69184e5eb8f56d6b8bd6,1845d80140a52e9de0820449f2585dd2,0x952c9a569725d4cb710c69184e5eb8f56d6b8bd6,0.4.6,[],[],[]
eThor,0x95c2906debbb9203ff7007f26c2f00a936c77b5d,346e9d22d6b2becbfca88f08d439a397,0x95c2906debbb9203ff7007f26c2f00a936c77b5d,0.4.6,[],[],[]
eThor,0x9828953884b857380a80d177c38d95aeb42cd34c,a7d2a49eb1d4345a3b465f92a9d2d5ba,0x9828953884b857380a80d177c38d95aeb42cd34c,0.4.1,['reentrancy'],[107],[1]
eThor,0x9ae98746eb8a0aeee5ff2b6b15875313a986f103,d150edb6c2ccbf96757e5063f6305026,0x9ae98746eb8a0aeee5ff2b6b15875313a986f103,0.4.0,[],[],[]
eThor,0x9bf233b2f9eea51708c0b345f28fc621f83daa78,e3c01148d63bfec52aaa64f137e02d6f,0x9bf233b2f9eea51708c0b345f28fc621f83daa78,0.4.6,['reentrancy'],[107],[1]
eThor,0x9bfe61748ba9b71789de234d2bdc8fa21047d3cb,63d5dd30b9506a4d44ce4ce7f00cb44b,0x9bfe61748ba9b71789de234d2bdc8fa21047d3cb,0.4.2,[],[],[]
eThor,0x9c794584b2f482653937b529647924606446e7f4,9508bd0f5c2061bb96d8f0fe7d1cc3df,0x9c794584b2f482653937b529647924606446e7f4,0.4.8,[],[],[]
eThor,0x9e611784170b297091de56eb50162548d9b54d87,e790aa6364c6524b899deaa068ee25c1,0x9e611784170b297091de56eb50162548d9b54d87,0.4.8,['reentrancy'],[107],[1]
eThor,0xa0388ffb2a3c198dee723135e0caa423840b375a,4019944aaa95ea852ca378a5586faf9a,0xa0388ffb2a3c198dee723135e0caa423840b375a,0.4.4,[],[],[]
eThor,0xa43ebd8939d8328f5858119a3fb65f65c864c6dd,f99b0f4f8296f05aa909118aea0fcb6e,0xa43ebd8939d8328f5858119a3fb65f65c864c6dd,0.4.4,[],[],[]
eThor,0xa8fa462e08282f48756a672a03d0e10e154ed2af,5ed7a351b37a1f783a692e7711c97fa2,0xa8fa462e08282f48756a672a03d0e10e154ed2af,0.4.1,[],[],[]
eThor,0xab5c8051b9a1df1aab0149f8b0630848b7ecabf6,cca90b840459f9d295c9528f026aedfc,0xab5c8051b9a1df1aab0149f8b0630848b7ecabf6,0.4.8,[],[],[]
eThor,0xab7c49a95ba2f8c1ad95d18c8541cba650870618,c97bb9861e46996ab10094424bde1d81,0xab7c49a95ba2f8c1ad95d18c8541cba650870618,0.4.6,[],[],[]
eThor,0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b,b0ed6a87bfe3f7d8df5db0e3783c8ded,0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b,0.4.7,[],[],[]
eThor,0xac44b0c61c20c5063e22d3a0ff67f13afdfed103,d74d4c709efae8facad5a1cc26543ef2,0xac44b0c61c20c5063e22d3a0ff67f13afdfed103,0.4.2,[],[],[]
eThor,0xaced90c414006b622a4b1ce74fa34b1f650ab319,745d5e6495ba738ec453cd8b4f66fc69,0xaced90c414006b622a4b1ce74fa34b1f650ab319,0.4.0,[],[],[]
eThor,0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,47e84da9506ce216ffa8f7e6a8c64037,0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,0.4.4,[],[],[]
eThor,0xad2d970edff30d8f166989470aaf4be3ff6375ae,36af7f1d3af5a203d51030f484a34753,0xad2d970edff30d8f166989470aaf4be3ff6375ae,0.4.8,[],[],[]
eThor,0xade85d1796008281dbf4baaedb2790d3fea8d89d,1f64671037738fde256290124afa3ce4,0xade85d1796008281dbf4baaedb2790d3fea8d89d,0.4.4,['reentrancy'],[107],[1]
eThor,0xaedde4941e7eac04f97be3a89af50a454d7c5f89,595f6c75a474df0bf0b0c9e6f13ebab7,0xaedde4941e7eac04f97be3a89af50a454d7c5f89,0.4.6,[],[],[]
eThor,0xaf2b8e6114da000176c506f77b173251c16b511d,d2a7a7df577a3b1b8baded8855c1b597,0xaf2b8e6114da000176c506f77b173251c16b511d,0.4.8,['reentrancy'],[107],[1]
eThor,0xaffd8d333badb2a6dfab4854c5a30ac2dbb9db9f,f7252d9c5dc3476937b319adf6a292a1,0xaffd8d333badb2a6dfab4854c5a30ac2dbb9db9f,0.4.6,[],[],[]
eThor,0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,39968c382922c919505ac243f2e65dbb,0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,0.4.4,[],[],[]
eThor,0xb10ba7b334d3bd1b2110ba00bca39696b6df406d,cf3d4a62e98f5dec4d263d3274d3268a,0xb10ba7b334d3bd1b2110ba00bca39696b6df406d,0.4.0,['reentrancy'],[107],[1]
eThor,0xb2048d829482dbc9baf6951c28909e5c49686041,70aba84981c52bbc3c9bb6dde5a2b5bb,0xb2048d829482dbc9baf6951c28909e5c49686041,0.4.6,[],[],[]
eThor,0xb20bb2780a6ae9e399e805ce4f60321245f7a0db,4f9fe264fdc7eae979762b342d605f93,0xb20bb2780a6ae9e399e805ce4f60321245f7a0db,0.4.2,[],[],[]
eThor,0xb4e348c10b8f1dcf2b5bc524f1f2ab912fde4048,63992c077fda3c7f58a757a0fd26dccc,0xb4e348c10b8f1dcf2b5bc524f1f2ab912fde4048,0.4.0,[],[],[]
eThor,0xb4e7fc7f59c2ec07aee08c46241d7b47de4cec06,914c2517cd9700cd219ada41d548e1fc,0xb4e7fc7f59c2ec07aee08c46241d7b47de4cec06,0.4.6,['reentrancy'],[107],[1]
eThor,0xb6cd94c7cdea8fa5cfad9210e3f2358ad8b0cd75,83dbed8ce361bc7f871867f9af62150d,0xb6cd94c7cdea8fa5cfad9210e3f2358ad8b0cd75,0.4.2,[],[],[]
eThor,0xb78e82956b6037e13b83c287aa9047f748c0f55a,c8cbf4f07968e581f8f447b2a2c28e7b,0xb78e82956b6037e13b83c287aa9047f748c0f55a,0.4.6,[],[],[]
eThor,0xb9068705fbdc3b06c11763d2c260be682e6844ff,266b37b9c7a420bcbbb0bae598b12acb,0xb9068705fbdc3b06c11763d2c260be682e6844ff,0.4.6,[],[],[]
eThor,0xba2f1399df21c75ce578630ff9ed9285b2146b8d,70de90037c181068af94204d25bb95ca,0xba2f1399df21c75ce578630ff9ed9285b2146b8d,0.4.9,[],[],[]
eThor,0xbdf12a64b482d292f6a45eb8db1809abcd1bb8d1,26f8be1c92078220de7f8c9de26398b3,0xbdf12a64b482d292f6a45eb8db1809abcd1bb8d1,0.4.8,[],[],[]
eThor,0xbe87e87965b96d8174eae4e3724a6d7417c488b0,cebb42a5ea944d0bfe6ac60f8ced513f,0xbe87e87965b96d8174eae4e3724a6d7417c488b0,0.4.6,['reentrancy'],[107],[1]
eThor,0xbeac5df5f1c56f949852c8589314036042c1d603,9aff273e0c5e80ec8edd05d64dbc4656,0xbeac5df5f1c56f949852c8589314036042c1d603,0.4.8,[],[],[]
eThor,0xbfb0cfd13dbb56c2dbf69eae33255f0ef1fc7955,d0307253f72355489469449793f2537a,0xbfb0cfd13dbb56c2dbf69eae33255f0ef1fc7955,0.4.8,[],[],[]
eThor,0xc1f9de7df87eb7a933192e4e9178b0b07472f65c,82f3d04ffed159dacf129cf197036ce8,0xc1f9de7df87eb7a933192e4e9178b0b07472f65c,0.4.7,[],[],[]
eThor,0xc3ef562cc403c8f9edf7c3826655fbf50f4ddde8,6b20579c65a668e183a8b5f643b3e8a3,0xc3ef562cc403c8f9edf7c3826655fbf50f4ddde8,0.4.2,[],[],[]
eThor,0xc54d1a03e5fc1558d4a95e9fbbb2423f02168c23,6ece64951dafab2a9629180884b012c0,0xc54d1a03e5fc1558d4a95e9fbbb2423f02168c23,0.4.0,[],[],[]
eThor,0xc6b13d41866cba306fe9ddfafd580ac8d92bfb75,c172863d17f277b705cbf6720069f756,0xc6b13d41866cba306fe9ddfafd580ac8d92bfb75,0.4.4,[],[],[]
eThor,0xc6c4c7826d44abf22c711e8e86bdc3f5242d2182,75df5b0e988c3570ca8b16f51a5af447,0xc6c4c7826d44abf22c711e8e86bdc3f5242d2182,0.4.6,[],[],[]
eThor,0xc75175d7de7e8036f7c00a8e89f30dcf6e733f2e,34a85b58d9dced4dbba67cafd562533f,0xc75175d7de7e8036f7c00a8e89f30dcf6e733f2e,0.4.0,[],[],[]
eThor,0xc7dfe4304bd4c9dd6ed414443c077fc06501e9ac,719007cfbebc3073a8af380758ece116,0xc7dfe4304bd4c9dd6ed414443c077fc06501e9ac,0.4.0,[],[],[]
eThor,0xca16790e9bb125392960e78befff1d4df4cb5b58,3977b3894efec88035adacf3b63382b4,0xca16790e9bb125392960e78befff1d4df4cb5b58,0.4.5,[],[],[]
eThor,0xcc39e8ab206229c95b9649ead3560e1712a72eed,381f08870b45b2ab7731dfdcdf938206,0xcc39e8ab206229c95b9649ead3560e1712a72eed,0.4.8,[],[],[]
eThor,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,d60ec58f0a89005f2905c62603bda99a,0xcd3e727275bc2f511822dc9a26bd7b0bbf161784,0.4.8,['reentrancy'],[107],[1]
eThor,0xcf31dd376d15db527375b8c2b24e0ef45bcf71b6,b7c50dbb90de3a137e361c251ae9f834,0xcf31dd376d15db527375b8c2b24e0ef45bcf71b6,0.4.0,[],[],[]
eThor,0xd23f2533b726c9cb1fb9ed109b82e5a8f01c881e,4ea0ce601a4f85e1b85fb1ffb42deb96,0xd23f2533b726c9cb1fb9ed109b82e5a8f01c881e,0.4.8,[],[],[]
eThor,0xd2f7bba33a3b81792c0f9cc2de6d9266002a5591,31d0a0874d5faaeb58db022b9954898a,0xd2f7bba33a3b81792c0f9cc2de6d9266002a5591,0.4.6,['reentrancy'],[107],[1]
eThor,0xd35e6f3b26f8992a7f023ad878e13a82dded2232,98604b2718647501f07972e9112d8af4,0xd35e6f3b26f8992a7f023ad878e13a82dded2232,0.4.4,[],[],[]
eThor,0xd3f3eb105daa3712eda7709f59ac0ec0d2d202b5,f4ed1381179dffe10df71f8a9265eadf,0xd3f3eb105daa3712eda7709f59ac0ec0d2d202b5,0.4.6,[],[],[]
eThor,0xd41f3b51e0c2d825a1178582d27c84dbfe48d1af,3ad8ca0d65457183607db655ec5515fc,0xd41f3b51e0c2d825a1178582d27c84dbfe48d1af,0.4.2,['reentrancy'],[107],[1]
eThor,0xd6362516c7d7934fa2dcec4be8fd4fca79e98bc5,cf971d0b5b95960356fe47e96e281f42,0xd6362516c7d7934fa2dcec4be8fd4fca79e98bc5,0.4.8,[],[],[]
eThor,0xd6ec04c0f9587cb822c315f662954af8c2174d66,18731bf4901e60907f304ae330903785,0xd6ec04c0f9587cb822c315f662954af8c2174d66,0.4.2,[],[],[]
eThor,0xd70994d7020df8052a1124561ff548f3b88744d8,8091742e24d2a27c9ce511f66d83747e,0xd70994d7020df8052a1124561ff548f3b88744d8,0.4.1,[],[],[]
eThor,0xd934ee44c22fe8cf0f43bf66620b3001d9172904,35d1ae579ffe1ff235725a8ada62fae0,0xd934ee44c22fe8cf0f43bf66620b3001d9172904,0.4.0,[],[],[]
eThor,0xda7fa6e0b04c76683f54c973931862d7fe474a85,eebbd1de0bd005402b5dde75513c45f6,0xda7fa6e0b04c76683f54c973931862d7fe474a85,0.4.0,['reentrancy'],[107],[1]
eThor,0xdcf14a9cba1d5ee6d4671c20c559373f331910ea,d0ba4c8c744485b662496416ee53d08b,0xdcf14a9cba1d5ee6d4671c20c559373f331910ea,0.4.0,[],[],[]
eThor,0xdea48d521832780f5e437f7f744c94d2cda85af9,7e691e0f3bf1ded0097341c0976dc87c,0xdea48d521832780f5e437f7f744c94d2cda85af9,0.4.8,[],[],[]
eThor,0xe01b770235bc5db653604e5519f048df54490b5f,bdd9b381485f039658a9bc10e267ad20,0xe01b770235bc5db653604e5519f048df54490b5f,0.4.8,[],[],[]
eThor,0xe1e8eabd8fcf08ed50ae1f2ed4710c1a1f38542c,175c443da7637ba3b53053561531a69e,0xe1e8eabd8fcf08ed50ae1f2ed4710c1a1f38542c,0.4.6,[],[],[]
eThor,0xe3282094d332d26f7dfca853899ec1736f0295ce,6d8fdfec2d8d906af77ef9348826ded5,0xe3282094d332d26f7dfca853899ec1736f0295ce,0.4.0,[],[],[]
eThor,0xe3c61a3bff7cb03ddd422258006fddd5ba1ed0fe,188b738535499d2d49da9a27e26e715d,0xe3c61a3bff7cb03ddd422258006fddd5ba1ed0fe,0.4.6,[],[],[]
eThor,0xe47014f16c55ddd3add5b68b951e10fcea7da686,a59f8a1c156d3208c10523b405773f2a,0xe47014f16c55ddd3add5b68b951e10fcea7da686,0.4.2,[],[],[]
eThor,0xe7c8635bc387994069f7b7f25b89534c67727a01,04260850c2b912fffccfdf966c6d5be8,0xe7c8635bc387994069f7b7f25b89534c67727a01,0.4.8,['reentrancy'],[107],[1]
eThor,0xe8200511f3c276fa7300719f9b45301bc471f4fb,628633b12b0408bc5db864fe26cee05f,0xe8200511f3c276fa7300719f9b45301bc471f4fb,0.4.2,['reentrancy'],[107],[1]
eThor,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,bf67c31c3dc1e827ccf49d883ce3bbc0,0xee2157c15a43be80faac64801ed89c8d8e2c4d3a,0.4.0,['reentrancy'],[107],[1]
eThor,0xf184279e6d4654890b4410cf300ed55600f018be,26ef291a1db4a549e0225295427fe8d1,0xf184279e6d4654890b4410cf300ed55600f018be,0.4.6,[],[],[]
eThor,0xf2b8e10e7b230cc55040a7a90be75c933719c507,0ba1a56bedc9564da325d5d04b095dda,0xf2b8e10e7b230cc55040a7a90be75c933719c507,0.4.6,['reentrancy'],[107],[1]
eThor,0xf504f3d488c7bb20a424943a6fc4ea2badcb9a18,2596839d2345f66c2722d4cfed4eec5e,0xf504f3d488c7bb20a424943a6fc4ea2badcb9a18,0.4.6,['reentrancy'],[107],[1]
eThor,0xf5b86b8a7d3ad269edff19e2f2d0c59b42aefb13,d4d44f5d44f96b5cd7b8c4f937d28db0,0xf5b86b8a7d3ad269edff19e2f2d0c59b42aefb13,0.4.8,[],[],[]
eThor,0xf66ca56fc0cf7b5d9918349150026be80b327892,5249d54436355e974f98dbed02349d5d,0xf66ca56fc0cf7b5d9918349150026be80b327892,0.4.6,['reentrancy'],[107],[1]
eThor,0xf690f0ee16bb8f67c4f8a8d9e116f77cf3acf166,7e616e70a3c80f30ecebe6fb1f028dec,0xf690f0ee16bb8f67c4f8a8d9e116f77cf3acf166,0.4.6,[],[],[]
eThor,0xf74a6e92588ee0a524b44b251e0b47d1a15824f7,4c8c53c8c930fd9003b740e3546e3164,0xf74a6e92588ee0a524b44b251e0b47d1a15824f7,0.4.0,[],[],[]
eThor,0xf77ac34cd0ed42f2b5d8cfcf4fa0f4bb1b80b9d8,ea84bfd3c197ff573905a6a1e0aad3aa,0xf77ac34cd0ed42f2b5d8cfcf4fa0f4bb1b80b9d8,0.4.6,[],[],[]
eThor,0xf884e0096f826f82d9999dc11becb836dbb7c1f7,2ea121a615f085c42c640ebb9b3d2184,0xf884e0096f826f82d9999dc11becb836dbb7c1f7,0.4.0,[],[],[]
eThor,0xf9735dc96a98f68ac8fe6fccf1e7b9876ddb6b47,65dac7037f5d9cfbbcea9804ca0228fa,0xf9735dc96a98f68ac8fe6fccf1e7b9876ddb6b47,0.4.2,[],[],[]
eThor,0xfac50f760d114de38bf0a6d44f31a9c22f778db3,0aef6c211111272d7254889fc692314e,0xfac50f760d114de38bf0a6d44f31a9c22f778db3,0.4.8,['reentrancy'],[107],[1]
eThor,0xff3216f86a723f2c23b03b5cd1f622eb1a204159,d2c9f4ddb6dabb91742838a31da15421,0xff3216f86a723f2c23b03b5cd1f622eb1a204159,0.4.2,[],[],[]
eThor,0xff95fbb77852c846724ce4fa140ca25f31a90bb0,8b415ed140d67f607dabe900553d80cc,0xff95fbb77852c846724ce4fa140ca25f31a90bb0,0.4.0,['reentrancy'],[107],[1]
